
# Surface 0 of 1 surfaces

# Curve title: ""hiTb.dat" u ($1/1000):($2/1000):114"
# Contour 0, label:        0
 1.702  0.233721  0 
 1.68586  0.229715  0 
 1.66719  0.22532  0 
 1.64505  0.220179  0 
 1.62011  0.214269  0 
 1.59343  0.207649  0 
 1.56608  0.200378  0 
 1.53913  0.192514  0 
 1.51346  0.184163  0 
 1.48925  0.175616  0 
 1.46647  0.167209  0 
 1.44511  0.15928  0 
 1.42515  0.152165  0 
 1.40527  0.145875  0 
 1.37895  0.139126  0 
 1.33838  0.130305  0 
 1.27574  0.1178  0 
 1.18322  0.100001  0 

 6 1 0
 3.45     1 0
 3.44238  0.952632  0 
 3.39665  0.927385  0 
 3.35901  0.907872  0 
 3.32858  0.893165  0 
 3.30451  0.882341  0 
 3.28592  0.874472  0 
 3.27185  0.868667  0 
 3.26085  0.864174  0 
 3.25141  0.86027  0 
 3.24196  0.856236  0 
 3.23099  0.851353  0 
 3.21734  0.845072  0 
 3.20143  0.837534  0 
 3.1841  0.829055  0 
 3.16616  0.819948  0 
 3.14844  0.810526  0 
 3.13157  0.801053  0 
 3.11544  0.791579  0 
 3.09978  0.782105  0 
 3.08427  0.772632  0 
 3.06865  0.763158  0 
 3.05273  0.753724  0 
 3.03687  0.744532  0 
 3.02153  0.73582  0 
 3.00716  0.727831  0 
 2.99425  0.720806  0 
 2.98305  0.714886  0 
 2.97309  0.709828  0 
 2.96366  0.705286  0 
 2.9541  0.700918  0 
 2.94372  0.696381  0 
 2.93196  0.691381  0 
 2.91884  0.685833  0 
 2.9045  0.679701  0 
 2.88909  0.67295  0 
 2.87274  0.665543  0 
 2.85562  0.657474  0 
 2.83792  0.648852  0 
 2.81985  0.639816  0 
 2.80159  0.630503  0 
 2.78337  0.621053  0 
 2.76537  0.611608  0 
 2.74777  0.602337  0 
 2.73074  0.593414  0 
 2.71443  0.585013  0 
 2.69902  0.577307  0 
 2.6846  0.570417  0 
 2.67097  0.564254  0 
 2.65787  0.558676  0 
 2.64503  0.553538  0 
 2.63217  0.5487  0 
 2.61902  0.544002  0 
 2.60526  0.539223  0 
 2.59056  0.534128  0 
 2.5746  0.52848  0 
 2.55702  0.522043  0 
 2.53763  0.514655  0 
 2.51664  0.506446  0 
 2.49437  0.497621  0 
 2.47117  0.488387  0 
 2.44736  0.478947  0 
 2.42339  0.469533  0 
 2.40011  0.460478  0 
 2.37851  0.452139  0 
 2.35957  0.444874  0 
 2.34424  0.439043  0 
 2.33302  0.434828  0 
 2.32435  0.431708  0 
 2.3162  0.428987  0 
 2.30653  0.42597  0 
 2.29328  0.421962  0 
 2.27497  0.416434  0 
 2.25235  0.409535  0 
 2.22672  0.401581  0 
 2.19938  0.392891  0 
 2.17163  0.38378  0 
 2.14463  0.374564  0 
 2.11903  0.365554  0 
 2.09533  0.357056  0 
 2.07402  0.34938  0 
 2.05561  0.342834  0 
 2.04028  0.337594  0 
 2.02689  0.333307  0 
 2.01401  0.329492  0 
 2.00016  0.325662  0 
 1.98391  0.321335  0 
 1.96418  0.316125  0 
 1.94147  0.310039  0 
 1.91664  0.303181  0 
 1.89058  0.295657  0 
 1.86415  0.287571  0 
 1.83816  0.279071  0 
 1.81316  0.270478  0 
 1.78961  0.262156  0 
 1.76799  0.254468  0 
 1.74877  0.247777  0 
 1.73211  0.242314  0 
 1.71697  0.237775  0 
 1.702  0.233721  0 

