1.000000e+03 1.000000e+03 0.732098
1.000000e+03 1.500000e+02 1.0816
1.000000e+03 2.000000e+02 0.86221
1.000000e+03 2.500000e+02 0.770773
1.000000e+03 3.000000e+02 0.698059
1.000000e+03 3.500000e+02 0.629873
1.000000e+03 4.000000e+02 0.580119
1.000000e+03 4.500000e+02 0.556725
1.000000e+03 5.000000e+02 0.529644
1.000000e+03 5.500000e+02 0.513836
1.000000e+03 6.000000e+02 0.506272
1.000000e+03 6.500000e+02 0.508926
1.000000e+03 7.000000e+02 0.520777
1.000000e+03 7.500000e+02 0.540805
1.000000e+03 8.000000e+02 0.568994
1.000000e+03 8.500000e+02 0.60533
1.000000e+03 9.000000e+02 0.6468
1.000000e+03 9.500000e+02 0.693392
1.000000e+02 1.000000e+03 1.01835
1.000000e+02 8.500000e+02 1.02665
1.000000e+02 9.000000e+02 1.02371
1.000000e+02 9.500000e+02 1.02095
1.300000e+03 1.000000e+03 0.425189
1.300000e+03 1.500000e+02 1.04756
1.300000e+03 2.000000e+02 0.968407
1.300000e+03 2.500000e+02 0.827787
1.300000e+03 3.000000e+02 0.67285
1.300000e+03 3.500000e+02 0.521389
1.300000e+03 4.000000e+02 0.407293
1.300000e+03 4.500000e+02 0.361482
1.300000e+03 5.000000e+02 0.276922
1.300000e+03 5.500000e+02 0.207575
1.300000e+03 6.000000e+02 0.17142
1.300000e+03 6.500000e+02 0.13743
1.300000e+03 7.000000e+02 0.133597
1.300000e+03 7.500000e+02 0.146905
1.300000e+03 8.000000e+02 0.176341
1.300000e+03 8.500000e+02 0.220897
1.300000e+03 9.000000e+02 0.278562
1.300000e+03 9.500000e+02 0.348328
1.600000e+03 1.000000e+03 -0.078941
1.600000e+03 2.500000e+02 0.998234
1.600000e+03 3.000000e+02 0.94549
1.600000e+03 3.500000e+02 0.726501
1.600000e+03 4.000000e+02 0.499856
1.600000e+03 4.500000e+02 0.458476
1.600000e+03 5.000000e+02 0.300316
1.600000e+03 5.500000e+02 0.11633
1.600000e+03 6.000000e+02 -0.030493
1.600000e+03 6.500000e+02 -0.143176
1.600000e+03 7.000000e+02 -0.205729
1.600000e+03 7.500000e+02 -0.268173
1.600000e+03 8.000000e+02 -0.280509
1.600000e+03 8.500000e+02 -0.262746
1.600000e+03 9.000000e+02 -0.224894
1.600000e+03 9.500000e+02 -0.156957
1.900000e+03 1.000000e+03 -0.621197
1.900000e+03 4.500000e+02 0.816841
1.900000e+03 5.000000e+02 0.62397
1.900000e+03 5.500000e+02 0.388267
1.900000e+03 6.000000e+02 0.166713
1.900000e+03 6.500000e+02 -0.076729
1.900000e+03 7.000000e+02 -0.279055
1.900000e+03 7.500000e+02 -0.431282
1.900000e+03 8.000000e+02 -0.543419
1.900000e+03 8.500000e+02 -0.625474
1.900000e+03 9.000000e+02 -0.657451
1.900000e+03 9.500000e+02 -0.659358
2.200000e+03 1.000000e+03 -0.943504
2.200000e+03 6.000000e+02 0.624103
2.200000e+03 6.500000e+02 0.341861
2.200000e+03 7.000000e+02 0.055721
2.200000e+03 7.500000e+02 -0.21433
2.200000e+03 8.000000e+02 -0.446301
2.200000e+03 8.500000e+02 -0.628197
2.200000e+03 9.000000e+02 -0.770027
2.200000e+03 9.500000e+02 -0.82179
2.500000e+03 1.000000e+03 -0.935807
2.500000e+03 7.500000e+02 0.370738
2.500000e+03 8.000000e+02 0.036905
2.500000e+03 8.500000e+02 -0.230852
2.500000e+03 9.000000e+02 -0.572566
2.500000e+03 9.500000e+02 -0.774212
2.800000e+03 1.000000e+03 -0.478061
2.800000e+03 9.000000e+02 0.135973
2.800000e+03 9.500000e+02 -0.166563
3.100000e+03 1.000000e+03 0.345731
4.000000e+02 1.000000e+03 1.01779
4.000000e+02 1.000000e+02 1.10852
4.000000e+02 1.500000e+02 1.08287
4.000000e+02 2.000000e+02 1.05733
4.000000e+02 2.500000e+02 1.03408
4.000000e+02 3.000000e+02 1.01109
4.000000e+02 3.500000e+02 0.986954
4.000000e+02 4.000000e+02 0.961134
4.000000e+02 4.500000e+02 0.937157
4.000000e+02 5.000000e+02 0.91379
4.000000e+02 5.500000e+02 0.899929
4.000000e+02 6.000000e+02 0.965495
4.000000e+02 6.500000e+02 1.03942
4.000000e+02 7.000000e+02 1.03567
4.000000e+02 7.500000e+02 1.03218
4.000000e+02 8.000000e+02 1.02893
4.000000e+02 8.500000e+02 1.02588
4.000000e+02 9.000000e+02 1.02303
4.000000e+02 9.500000e+02 1.02033
7.000000e+02 1.000000e+03 0.837671
7.000000e+02 1.000000e+02 1.06877
7.000000e+02 1.500000e+02 1.01833
7.000000e+02 2.000000e+02 0.946739
7.000000e+02 2.500000e+02 0.905875
7.000000e+02 3.000000e+02 0.874911
7.000000e+02 3.500000e+02 0.846662
7.000000e+02 4.000000e+02 0.824006
7.000000e+02 4.500000e+02 0.805855
7.000000e+02 5.000000e+02 0.791136
7.000000e+02 5.500000e+02 0.778793
7.000000e+02 6.000000e+02 0.770776
7.000000e+02 6.500000e+02 0.768046
7.000000e+02 7.000000e+02 0.768568
7.000000e+02 7.500000e+02 0.774315
7.000000e+02 8.000000e+02 0.784262
7.000000e+02 8.500000e+02 0.797387
7.000000e+02 9.000000e+02 0.811674
7.000000e+02 9.500000e+02 0.826106
