1.000000e+03 1.000000e+03 0.000000e+00 5.000000e+01 1.195762e+02 1.203669e+02 1.170297e+02 1.200510e+02 1.177083e+02 9.754029e+02 9.836892e+02 8.974747e+02 1.044647e+03 9.570814e+02 9.754220e+02 9.837058e+02 8.974984e+02 1.044667e+03 9.571048e+02 9.790135e+02 9.872704e+02 9.014075e+02 1.047991e+03 9.607436e+02 2.221586e+03 2.183795e+03 2.221620e+03 2.221827e+03 2.179502e+03 2.178535e+03 2.144068e+03 2.178321e+03 2.178453e+03 2.124653e+03 1.197288e+03 1.197594e+03 1.197227e+03 1.197244e+03 1.196737e+03 1.066803e+03 1.066810e+03 1.066749e+03 1.066843e+03 1.066961e+03 4.288339e+02 4.294057e+02 4.284965e+02 4.287886e+02 4.286887e+02 8.087458e+02 8.102617e+02 8.057337e+02 8.090559e+02 8.058773e+02 1.106327e+03 1.118349e+03 1.048065e+03 1.117966e+03 1.049593e+03 1.116211e+03 1.127828e+03 1.060532e+03 1.127432e+03 1.061961e+03 1.917260e+03 1.874634e+03 1.925522e+03 1.924698e+03 1.875309e+03 1.680848e+03 1.633322e+03 1.700866e+03 1.677522e+03 1.636824e+03 1.867164e+03 1.824632e+03 1.928554e+03 1.881334e+03 1.826427e+03 1.928788e+03 1.888906e+03 1.870386e+03 1.943720e+03 1.884500e+03 1.072649e+03 1.073081e+03 1.071800e+03 1.070352e+03 1.068656e+03 7.199056e+02 7.194507e+02 7.210400e+02 7.123351e+02 7.134229e+02 8.312103e-01 8.434383e-01 8.070323e-01 8.352981e-01 8.184936e-01 5.901135e-01 5.959111e-01 5.948426e-01 5.623332e-01 5.746947e-01 5.451935e-01 5.452534e-01 5.455784e-01 5.488161e-01 5.493553e-01 1.102531e+03 1.115110e+03 1.043501e+03 1.114063e+03 1.045254e+03 8.088919e+02 8.104089e+02 8.058697e+02 8.092035e+02 8.060134e+02 1.116649e+03 1.128278e+03 1.060885e+03 1.127889e+03 1.062318e+03 4.930000e-01 5.880000e-01 4.090000e-02 1.420000e+00 2.830000e-01 1.030855e+00 1.014611e+00 1.030814e+00 1.030818e+00 1.015098e+00 7.050142e+00 8.223147e+00 7.050142e+00 7.050142e+00 8.752270e+00 1.000000e+00 -5.804996e-04 -1.156251e-03 -5.842348e-04 -5.849577e-04 -1.162018e-03 -2.190245e-01 -2.087858e-01 -2.195925e-01 -2.379399e-01 -2.285779e-01 2.105071e-01 2.372950e-01 1.700891e-01 2.361164e-01 2.094503e-01
1.000000e+03 1.000000e+02 0.000000e+00 5.000000e+01 1.109426e+02 1.109877e+02 1.103845e+02 1.111319e+02 1.104960e+02 3.754159e+02 4.213923e+02 3.049874e+02 4.335637e+02 3.447657e+02 3.754356e+02 4.213795e+02 3.682018e+02 4.335881e+02 3.447983e+02 3.852430e+02 4.299755e+02 3.171095e+02 4.419545e+02 3.555600e+02 2.982249e+02 2.945288e+02 2.991533e+02 2.980590e+02 2.948230e+02 1.009612e+03 1.009444e+03 1.009659e+03 1.009532e+03 1.008420e+03 9.992114e+02 9.992541e+02 9.991172e+02 9.992075e+02 9.992882e+02 1.000355e+03 1.000378e+03 1.000329e+03 1.000371e+03 1.000418e+03 3.489131e+01 3.800092e+01 2.933681e+01 3.674647e+01 2.509285e+01 6.253926e+01 7.030148e+01 5.572936e+01 6.661001e+01 5.316479e+01 1.643596e+02 2.239250e+02 1.283803e+02 1.914090e+02 1.127149e+02 1.885149e+02 2.377075e+02 1.641074e+02 2.098502e+02 1.553883e+02 7.063085e+02 7.039591e+02 7.100983e+02 7.123858e+02 7.048563e+02 5.978170e+02 5.862914e+02 6.136915e+02 5.934961e+02 6.019191e+02 6.864041e+02 6.828787e+02 6.909011e+02 6.926057e+02 6.864769e+02 7.776474e+02 7.845284e+02 7.704635e+02 7.934505e+02 7.710083e+02 8.731533e+02 8.738831e+02 8.722464e+02 8.739964e+02 8.729401e+02 7.240801e+02 7.243299e+02 7.227377e+02 7.255755e+02 7.244267e+02 8.809856e-01 8.878020e-01 8.990188e-01 8.851215e-01 8.709011e-01 6.912467e-01 6.807016e-01 7.351500e-01 6.700983e-01 6.930318e-01 5.095164e-01 5.096926e-01 5.032855e-01 5.093722e-01 5.091036e-01 1.444234e+02 2.078690e+02 -1.006650e+02 1.734572e+02 8.613194e+01 6.043158e+01 6.987138e+01 4.951146e+01 6.561300e+01 4.297127e+01 1.934127e+02 2.426157e+02 1.687283e+02 2.148221e+02 1.597202e+02 5.680000e-02 1.150000e-01 nan 8.340000e-02 4.240000e-02 1.101302e+00 1.092382e+00 1.152735e+00 1.101245e+00 1.092265e+00 5.959320e+05 6.393441e+05 5.844418e+05 5.959320e+05 6.406248e+05 1.000000e+00 -1.753388e-03 -1.844696e-03 -2.221023e-03 -1.655542e-03 -2.302859e-03 -1.382234e-01 -1.396339e-01 -1.359331e-01 -1.496646e-01 -1.329788e-01 1.775992e-01 2.049480e-01 1.441318e-01 2.019619e-01 1.637245e-01
1.000000e+03 1.500000e+02 0.000000e+00 5.000000e+01 1.114332e+02 1.115946e+02 1.108511e+02 1.116887e+02 1.107083e+02 4.140047e+02 4.552831e+02 3.029446e+02 4.668335e+02 3.880149e+02 4.139371e+02 4.552223e+02 3.028775e+02 4.667922e+02 3.879387e+02 4.226903e+02 4.631008e+02 3.152337e+02 4.744535e+02 3.973377e+02 4.226900e+02 4.173832e+02 4.235342e+02 4.226442e+02 4.170415e+02 1.037327e+03 1.036478e+03 1.037561e+03 1.037255e+03 1.034688e+03 1.002126e+03 1.002156e+03 1.002098e+03 1.002112e+03 1.002220e+03 1.001272e+03 1.001286e+03 1.001216e+03 1.001282e+03 1.001349e+03 5.703740e+01 5.890259e+01 3.591772e+01 5.798718e+01 5.343685e+01 1.020810e+02 1.095119e+02 7.637495e+01 1.057088e+02 9.224054e+01 2.128844e+02 2.663879e+02 1.072576e+02 2.356111e+02 1.688235e+02 2.370851e+02 2.817527e+02 1.769775e+02 2.553562e+02 2.061035e+02 7.489711e+02 7.442688e+02 7.466693e+02 7.541666e+02 7.468376e+02 6.270034e+02 6.141380e+02 6.411669e+02 6.229936e+02 6.299278e+02 7.248593e+02 7.194457e+02 7.235545e+02 7.306359e+02 7.243062e+02 8.168253e+02 8.213087e+02 7.956374e+02 8.314422e+02 8.101207e+02 8.762938e+02 8.767947e+02 8.756754e+02 8.768878e+02 8.761937e+02 7.237153e+02 7.232893e+02 7.242198e+02 7.245933e+02 7.244668e+02 8.767739e-01 8.843071e-01 8.621447e-01 8.810201e-01 8.659606e-01 6.744892e-01 6.655166e-01 7.006691e-01 6.538914e-01 6.745342e-01 5.118581e-01 5.122564e-01 5.103693e-01 5.119699e-01 5.115612e-01 1.978617e+02 2.532793e+02 8.439700e+01 2.214203e+02 1.514856e+02 1.010370e+02 1.092423e+02 5.716381e+01 1.051205e+02 8.881924e+01 2.401747e+02 2.851111e+02 1.786622e+02 2.586068e+02 2.086638e+02 1.900000e-01 6.030000e-01 7.780000e-03 3.750000e-01 1.140000e-03 1.092838e+00 1.082820e+00 1.092656e+00 1.092791e+00 1.082742e+00 1.065131e+05 1.126989e+05 1.040354e+05 1.073602e+05 1.128682e+05 1.000000e+00 -1.413153e-03 -1.648077e-03 -1.804390e-03 -1.382728e-03 -1.801932e-03 -1.476789e-01 -1.480460e-01 -1.319958e-01 -1.589196e-01 -1.433323e-01 1.891580e-01 2.170697e-01 1.416288e-01 2.125789e-01 1.765563e-01
1.000000e+03 2.000000e+02 0.000000e+00 5.000000e+01 1.121246e+02 1.123596e+02 1.112231e+02 1.124180e+02 1.112349e+02 4.465352e+02 4.830194e+02 3.549136e+02 4.959240e+02 4.255567e+02 4.463810e+02 4.828942e+02 3.547362e+02 4.958114e+02 4.253985e+02 4.544655e+02 4.903102e+02 3.651210e+02 5.029902e+02 4.338788e+02 5.417601e+02 5.347272e+02 5.419978e+02 5.417403e+02 5.341420e+02 1.073973e+03 1.072125e+03 1.074047e+03 1.073904e+03 1.069403e+03 1.006091e+03 1.006123e+03 1.006085e+03 1.006075e+03 1.006171e+03 1.002515e+03 1.002527e+03 1.002483e+03 1.002523e+03 1.002597e+03 7.877154e+01 8.000256e+01 7.224865e+01 7.931733e+01 7.707252e+01 1.430592e+02 1.494968e+02 1.197382e+02 1.460089e+02 1.348964e+02 2.633909e+02 3.107673e+02 1.766278e+02 2.827445e+02 2.246805e+02 2.865514e+02 3.267598e+02 2.288307e+02 3.024996e+02 2.574374e+02 7.999879e+02 7.928721e+02 8.008703e+02 8.045427e+02 7.965347e+02 6.663830e+02 6.523187e+02 6.811768e+02 6.627438e+02 6.671460e+02 7.718991e+02 7.644503e+02 7.733977e+02 7.774088e+02 7.700900e+02 8.625954e+02 8.641642e+02 8.466821e+02 8.761934e+02 8.555737e+02 8.800856e+02 8.804991e+02 8.796491e+02 8.805201e+02 8.799056e+02 7.221645e+02 7.214554e+02 7.233468e+02 7.226467e+02 7.228717e+02 8.722693e-01 8.803574e-01 8.561095e-01 8.765576e-01 8.611854e-01 6.602838e-01 6.534620e-01 6.804563e-01 6.401393e-01 6.581677e-01 5.145976e-01 5.150687e-01 5.133980e-01 5.149130e-01 5.144810e-01 2.510650e+02 2.995606e+02 1.612541e+02 2.708303e+02 2.111730e+02 1.425002e+02 1.493346e+02 1.146733e+02 1.456633e+02 1.334421e+02 2.887359e+02 3.292198e+02 2.300200e+02 3.048254e+02 2.592245e+02 4.200000e-01 8.950000e-01 5.200000e-02 7.440000e-01 2.130000e-01 1.086049e+00 1.075242e+00 1.085841e+00 1.086011e+00 1.075210e+00 3.018718e+04 3.208670e+04 3.018718e+04 3.018718e+04 3.253157e+04 1.000000e+00 -1.266698e-03 -1.557300e-03 -1.390911e-03 -1.250342e-03 -1.645144e-03 -1.570833e-01 -1.559943e-01 -1.457598e-01 -1.680813e-01 -1.541478e-01 1.963758e-01 2.239461e-01 1.527513e-01 2.189883e-01 1.856552e-01
1.000000e+03 2.500000e+02 0.000000e+00 5.000000e+01 1.128697e+02 1.131622e+02 1.117731e+02 1.131911e+02 1.118554e+02 4.767503e+02 5.091839e+02 3.962728e+02 5.242357e+02 4.591204e+02 4.766818e+02 5.091350e+02 3.962614e+02 5.240717e+02 4.589796e+02 4.842553e+02 5.161979e+02 4.055084e+02 5.307773e+02 4.668135e+02 6.569873e+02 6.482195e+02 6.571432e+02 6.569846e+02 6.474469e+02 1.118380e+03 1.115267e+03 1.118407e+03 1.118312e+03 1.111509e+03 1.011119e+03 1.011157e+03 1.011114e+03 1.011103e+03 1.011179e+03 1.004095e+03 1.004105e+03 1.004071e+03 1.004103e+03 1.004180e+03 1.003974e+02 1.012720e+02 9.754626e+01 1.007369e+02 9.941019e+01 1.847233e+02 1.900813e+02 1.673875e+02 1.870607e+02 1.780721e+02 3.159330e+02 3.579151e+02 2.418294e+02 3.328308e+02 2.802407e+02 3.375733e+02 3.738752e+02 2.830118e+02 3.518609e+02 3.093041e+02 8.570272e+02 8.475971e+02 8.597078e+02 8.612234e+02 8.517349e+02 7.155987e+02 7.006162e+02 7.283573e+02 7.124439e+02 7.132429e+02 8.254698e+02 8.159805e+02 8.283904e+02 8.309373e+02 8.218899e+02 9.138435e+02 9.124689e+02 9.014527e+02 9.267801e+02 9.057935e+02 8.848440e+02 8.852172e+02 8.843696e+02 8.851342e+02 8.845132e+02 7.201812e+02 7.193454e+02 7.214105e+02 7.203094e+02 7.206799e+02 8.679191e-01 8.764570e-01 8.508416e-01 8.722137e-01 8.567404e-01 6.483562e-01 6.435899e-01 6.645013e-01 6.282608e-01 6.444555e-01 5.175157e-01 5.179800e-01 5.165694e-01 5.180283e-01 5.176333e-01 3.053389e+02 3.480682e+02 2.295412e+02 3.224598e+02 2.689003e+02 1.844242e+02 1.899982e+02 1.655848e+02 1.868714e+02 1.773524e+02 3.392453e+02 3.757768e+02 2.839931e+02 3.536441e+02 3.106729e+02 5.010000e-01 9.140000e-01 1.000000e-01 8.330000e-01 2.980000e-01 1.080179e+00 1.068744e+00 1.079966e+00 1.080144e+00 1.068773e+00 1.107356e+04 1.190615e+04 1.104042e+04 1.107356e+04 1.198485e+04 1.000000e+00 -1.164143e-03 -1.493422e-03 -1.234813e-03 -1.154624e-03 -1.552765e-03 -1.657300e-01 -1.632648e-01 -1.573998e-01 -1.767564e-01 -1.640504e-01 2.012821e-01 2.283020e-01 1.601611e-01 2.234325e-01 1.922100e-01
1.000000e+03 3.000000e+02 0.000000e+00 5.000000e+01 1.136045e+02 1.139459e+02 1.123545e+02 1.139483e+02 1.124875e+02 5.059546e+02 5.349845e+02 4.322089e+02 5.529883e+02 4.896913e+02 5.060121e+02 5.350081e+02 4.324108e+02 5.529757e+02 4.897602e+02 5.131828e+02 5.417580e+02 4.408760e+02 5.594666e+02 4.971603e+02 7.693821e+02 7.588646e+02 7.695137e+02 7.693943e+02 7.579130e+02 1.169364e+03 1.164766e+03 1.169358e+03 1.169295e+03 1.159916e+03 1.017196e+03 1.017241e+03 1.017189e+03 1.017179e+03 1.017233e+03 1.006013e+03 1.006021e+03 1.005991e+03 1.006020e+03 1.006100e+03 1.219970e+02 1.226662e+02 1.203760e+02 1.222218e+02 1.213379e+02 2.266297e+02 2.310468e+02 2.137164e+02 2.284854e+02 2.210688e+02 3.697678e+02 4.071840e+02 3.037733e+02 3.848939e+02 3.354529e+02 3.897966e+02 4.227392e+02 3.378035e+02 4.028906e+02 3.615037e+02 9.183989e+02 9.067620e+02 9.221691e+02 9.224523e+02 9.108522e+02 7.694200e+02 7.525253e+02 7.840055e+02 7.662872e+02 7.647295e+02 8.839483e+02 8.724446e+02 8.876480e+02 8.895607e+02 8.781400e+02 9.695212e+02 9.653136e+02 9.595267e+02 9.821052e+02 9.596556e+02 8.906568e+02 8.910146e+02 8.901269e+02 8.908008e+02 8.901174e+02 7.180795e+02 7.172072e+02 7.192635e+02 7.178484e+02 7.182378e+02 8.638698e-01 8.727896e-01 8.461111e-01 8.681543e-01 8.526412e-01 6.384125e-01 6.354192e-01 6.517807e-01 6.180191e-01 6.334586e-01 5.204579e-01 5.208801e-01 5.197173e-01 5.211814e-01 5.208583e-01 3.603891e+02 3.983657e+02 2.932869e+02 3.756403e+02 3.255257e+02 2.264839e+02 2.310240e+02 2.129131e+02 2.284004e+02 2.206943e+02 3.911513e+02 4.242755e+02 3.386571e+02 4.043325e+02 3.626164e+02 5.620000e-01 9.210000e-01 1.490000e-01 9.020000e-01 3.650000e-01 1.074928e+00 1.062962e+00 1.074725e+00 1.074892e+00 1.063059e+00 4.857589e+03 5.245704e+03 4.857589e+03 4.857589e+03 5.310446e+03 1.000000e+00 -1.083280e-03 -1.442898e-03 -1.130249e-03 -1.077777e-03 -1.486138e-03 -1.734663e-01 -1.698136e-01 -1.671707e-01 -1.847746e-01 -1.726907e-01 2.047312e-01 2.312535e-01 1.652214e-01 2.267283e-01 1.966914e-01
1.000000e+03 3.500000e+02 0.000000e+00 5.000000e+01 1.142996e+02 1.146846e+02 1.129172e+02 1.146622e+02 1.130968e+02 5.350282e+02 5.612496e+02 4.656266e+02 5.824611e+02 5.215757e+02 5.351995e+02 5.613667e+02 4.657756e+02 5.825223e+02 5.217808e+02 5.419233e+02 5.677581e+02 4.735191e+02 5.886896e+02 5.286706e+02 8.795992e+02 8.673086e+02 8.797267e+02 8.796266e+02 8.661782e+02 1.225821e+03 1.219565e+03 1.225790e+03 1.225751e+03 1.213590e+03 1.024301e+03 1.024355e+03 1.024292e+03 1.024282e+03 1.024309e+03 1.008266e+03 1.008274e+03 1.008246e+03 1.008274e+03 1.008356e+03 1.436084e+02 1.441583e+02 1.425320e+02 1.437645e+02 1.431236e+02 2.685667e+02 2.722316e+02 2.586049e+02 2.700601e+02 2.637793e+02 4.242045e+02 4.577996e+02 3.635511e+02 4.380588e+02 3.902281e+02 4.427225e+02 4.727780e+02 3.926335e+02 4.549583e+02 4.138216e+02 9.829188e+02 9.691459e+02 9.874031e+02 9.869986e+02 9.732870e+02 8.259169e+02 8.072847e+02 8.407430e+02 8.229015e+02 8.185355e+02 9.461011e+02 9.325952e+02 9.502480e+02 9.520252e+02 9.383280e+02 1.028739e+03 1.021818e+03 1.020440e+03 1.041238e+03 1.017389e+03 8.975555e+02 8.979103e+02 8.969678e+02 8.975468e+02 8.968115e+02 7.160701e+02 7.152112e+02 7.171768e+02 7.154594e+02 7.159110e+02 8.601517e-01 8.694084e-01 8.418063e-01 8.644190e-01 8.488644e-01 6.301586e-01 6.286399e-01 6.415381e-01 6.091569e-01 6.232419e-01 5.233216e-01 5.236902e-01 5.227495e-01 5.242718e-01 5.239958e-01 4.157335e+02 4.497930e+02 3.542644e+02 4.296553e+02 3.813017e+02 2.685111e+02 2.722506e+02 2.582130e+02 2.700412e+02 2.635829e+02 4.438657e+02 4.740634e+02 3.933960e+02 4.561712e+02 4.147635e+02 6.180000e-01 9.400000e-01 1.910000e-01 9.810000e-01 4.280000e-01 1.070148e+00 1.057718e+00 1.069962e+00 1.070112e+00 1.057873e+00 2.422931e+03 2.604167e+03 2.422931e+03 2.422931e+03 2.634942e+03 1.000000e+00 -1.016167e-03 -1.401113e-03 -1.050069e-03 -1.013272e-03 -1.434454e-03 -1.802926e-01 -1.756434e-01 -1.754468e-01 -1.921045e-01 -1.808983e-01 2.071753e-01 2.333233e-01 1.686615e-01 2.292925e-01 2.007368e-01
1.000000e+03 4.000000e+02 0.000000e+00 5.000000e+01 1.149438e+02 1.153688e+02 1.134414e+02 1.153221e+02 1.136640e+02 5.645986e+02 5.884096e+02 4.976028e+02 6.124411e+02 5.520749e+02 5.647092e+02 5.885271e+02 4.977166e+02 6.126055e+02 5.521959e+02 5.710269e+02 5.945779e+02 5.049089e+02 6.184088e+02 5.586358e+02 9.880801e+02 9.739859e+02 9.882152e+02 9.881230e+02 9.726720e+02 1.286784e+03 1.278732e+03 1.286733e+03 1.286714e+03 1.271631e+03 1.032410e+03 1.032475e+03 1.032398e+03 1.032390e+03 1.032388e+03 1.010853e+03 1.010861e+03 1.010833e+03 1.010863e+03 1.010947e+03 1.652528e+02 1.657340e+02 1.644603e+02 1.653648e+02 1.648705e+02 3.104389e+02 3.135286e+02 3.024629e+02 3.116633e+02 3.061931e+02 4.787843e+02 5.091701e+02 4.216876e+02 4.917165e+02 4.444002e+02 4.959594e+02 5.235167e+02 4.471838e+02 5.075711e+02 4.659971e+02 1.049922e+03 1.034049e+03 1.054889e+03 1.054101e+03 1.037935e+03 8.850241e+02 8.645974e+02 9.000203e+02 8.821023e+02 8.748528e+02 1.011003e+03 9.954858e+02 1.015413e+03 1.017258e+03 1.000919e+03 1.090774e+03 1.081243e+03 1.083723e+03 1.103224e+03 1.077293e+03 9.055402e+02 9.058977e+02 9.048967e+02 9.053618e+02 9.045456e+02 7.142965e+02 7.134767e+02 7.153152e+02 7.132559e+02 7.137065e+02 8.567507e-01 8.663133e-01 8.378611e-01 8.609992e-01 8.453895e-01 6.233085e-01 6.230059e-01 6.332217e-01 6.017918e-01 6.152458e-01 5.260442e-01 5.263588e-01 5.256121e-01 5.272428e-01 5.270293e-01 4.710248e+02 5.018269e+02 4.132606e+02 4.839882e+02 4.362327e+02 3.104415e+02 3.135783e+02 3.022697e+02 3.116895e+02 3.061014e+02 4.969529e+02 5.246222e+02 4.478758e+02 5.086220e+02 4.668171e+02 6.600000e-01 9.510000e-01 2.210000e-01 1.050000e+00 4.730000e-01 1.065757e+00 1.052909e+00 1.065590e+00 1.065720e+00 1.053119e+00 1.299026e+03 1.413200e+03 1.310523e+03 1.310523e+03 1.441332e+03 1.000000e+00 -9.587849e-04 -1.365752e-03 -9.845884e-04 -9.576439e-04 -1.392337e-03 -1.862749e-01 -1.807912e-01 -1.825035e-01 -1.986045e-01 -1.878657e-01 2.088969e-01 2.347942e-01 1.709532e-01 2.311250e-01 2.033704e-01
1.000000e+03 4.500000e+02 0.000000e+00 5.000000e+01 1.155349e+02 1.159973e+02 1.139211e+02 1.159269e+02 1.141859e+02 5.947493e+02 6.165754e+02 5.290436e+02 6.437090e+02 5.827542e+02 5.948310e+02 6.166513e+02 5.291443e+02 6.438039e+02 5.828470e+02 6.008008e+02 6.224016e+02 5.358749e+02 6.492863e+02 5.889138e+02 1.095125e+03 1.079190e+03 1.095279e+03 1.095184e+03 1.077691e+03 1.351434e+03 1.341475e+03 1.351364e+03 1.351363e+03 1.333256e+03 1.041498e+03 1.041575e+03 1.041483e+03 1.041476e+03 1.041442e+03 1.013773e+03 1.013780e+03 1.013752e+03 1.013784e+03 1.013869e+03 1.869417e+02 1.873849e+02 1.863133e+02 1.870231e+02 1.866245e+02 3.522227e+02 3.548799e+02 3.456102e+02 3.532466e+02 3.483642e+02 5.332294e+02 5.608924e+02 4.784735e+02 5.455031e+02 4.979476e+02 5.492379e+02 5.746134e+02 5.012789e+02 5.604079e+02 5.179080e+02 1.118100e+03 1.100088e+03 1.123548e+03 1.122491e+03 1.103747e+03 9.462712e+02 9.239663e+02 9.614562e+02 9.434177e+02 9.332814e+02 1.077959e+03 1.060403e+03 1.082523e+03 1.084654e+03 1.065518e+03 1.155049e+03 1.142965e+03 1.148954e+03 1.167594e+03 1.139293e+03 9.145919e+02 9.149543e+02 9.138962e+02 9.142375e+02 9.133305e+02 7.128527e+02 7.120823e+02 7.137832e+02 7.113560e+02 7.117898e+02 8.536381e-01 8.634841e-01 8.342271e-01 8.578674e-01 8.421854e-01 6.176061e-01 6.183101e-01 6.264103e-01 5.954332e-01 6.084836e-01 5.285906e-01 5.288557e-01 5.282770e-01 5.300443e-01 5.298949e-01 5.260496e+02 5.541080e+02 4.707010e+02 5.383290e+02 4.903807e+02 3.522643e+02 3.549524e+02 3.455277e+02 3.533041e+02 3.483385e+02 5.501204e+02 5.755850e+02 5.019140e+02 5.613388e+02 5.186367e+02 6.760000e-01 9.400000e-01 2.350000e-01 1.080000e+00 4.920000e-01 1.061699e+00 1.048467e+00 1.061549e+00 1.061661e+00 1.048725e+00 7.509147e+02 8.095917e+02 7.509147e+02 7.509147e+02 8.324598e+02 1.000000e+00 -9.087058e-04 -1.335370e-03 -9.290796e-04 -9.088388e-04 -1.357179e-03 -1.915004e-01 -1.853115e-01 -1.885531e-01 -2.044541e-01 -1.940438e-01 2.100882e-01 2.358389e-01 1.724209e-01 2.325666e-01 2.053447e-01
1.000000e+03 5.000000e+02 0.000000e+00 5.000000e+01 1.160751e+02 1.165731e+02 1.143565e+02 1.164793e+02 1.146628e+02 6.256749e+02 6.457571e+02 5.604945e+02 6.759911e+02 6.139032e+02 6.257450e+02 6.458195e+02 5.605682e+02 6.760624e+02 6.139846e+02 6.314007e+02 6.512944e+02 5.669124e+02 6.812613e+02 6.197206e+02 1.200913e+03 1.183080e+03 1.201115e+03 1.200988e+03 1.181412e+03 1.419093e+03 1.407139e+03 1.419007e+03 1.419021e+03 1.397817e+03 1.051536e+03 1.051627e+03 1.051518e+03 1.051512e+03 1.051443e+03 1.017021e+03 1.017028e+03 1.016999e+03 1.017034e+03 1.017122e+03 2.086810e+02 2.091055e+02 2.081544e+02 2.087400e+02 2.084075e+02 3.939217e+02 3.962557e+02 3.882701e+02 3.947935e+02 3.903442e+02 5.873805e+02 6.127046e+02 5.341036e+02 5.991890e+02 5.508568e+02 6.023838e+02 6.258349e+02 5.548311e+02 6.132489e+02 5.694641e+02 1.187438e+03 1.167302e+03 1.193248e+03 1.192055e+03 1.170663e+03 1.009227e+03 9.849571e+02 1.024643e+03 1.006414e+03 9.934070e+02 1.146428e+03 1.126790e+03 1.151083e+03 1.153639e+03 1.131595e+03 1.221105e+03 1.206500e+03 1.215773e+03 1.233821e+03 1.202963e+03 9.246788e+02 9.250469e+02 9.239351e+02 9.241428e+02 9.231403e+02 7.117925e+02 7.110710e+02 7.126428e+02 7.098115e+02 7.102257e+02 8.507821e-01 8.608940e-01 8.308660e-01 8.549930e-01 8.392244e-01 6.128331e-01 6.143786e-01 6.207808e-01 5.899757e-01 6.027439e-01 5.309444e-01 5.311665e-01 5.307330e-01 5.326554e-01 5.325702e-01 5.806890e+02 6.064039e+02 5.268526e+02 5.924841e+02 5.437831e+02 3.939904e+02 3.963453e+02 3.882547e+02 3.948735e+02 3.903625e+02 6.031806e+02 6.267035e+02 5.554188e+02 6.140876e+02 5.701219e+02 6.990000e-01 9.410000e-01 2.430000e-01 1.130000e+00 5.150000e-01 1.057931e+00 1.044343e+00 1.057798e+00 1.057892e+00 1.044644e+00 4.514140e+02 4.902409e+02 4.504460e+02 4.514140e+02 5.005019e+02 1.000000e+00 -8.643112e-04 -1.308947e-03 -8.808388e-04 -8.653981e-04 -1.327241e-03 -1.960585e-01 -1.892656e-01 -1.937617e-01 -2.096739e-01 -1.995116e-01 2.108867e-01 2.365725e-01 1.732921e-01 2.336709e-01 2.068128e-01
